ID,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
4531,mask1,canvas.Screen,12_1_0_29_1,timeout,35.0,201986.0,201985.0,202001.0,202018.0,202018.0,2024-10-01T09:29:06.458Z,202036.0,,,deer,DEER,Con_Nat,short,congruent,n,,
4531,prime,canvas.Screen,12_1_0_29_2,timeout,32.0,202018.0,202018.0,202036.0,202052.0,202053.0,2024-10-01T09:29:06.493Z,202068.0,,,deer,DEER,Con_Nat,short,congruent,n,,
4531,mask2,canvas.Screen,12_1_0_29_3,timeout,33.0,202053.0,202052.0,202068.0,202084.0,202084.0,2024-10-01T09:29:06.524Z,202101.0,,,deer,DEER,Con_Nat,short,congruent,n,,
4531,target,canvas.Screen,12_1_0_29_4,response,1321.0,202085.0,202084.0,202101.0,203405.0,203427.0,2024-10-01T09:29:07.867Z,203451.0,response_natural,keypress(n),deer,DEER,Con_Nat,short,congruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_29,completion,1937.0,201440.0,201451.0,201468.0,203405.0,203427.0,2024-10-01T09:29:07.867Z,203451.0,,,deer,DEER,Con_Nat,short,congruent,n,,
4531,fixation,canvas.Screen,12_1_0_30_0,timeout,533.0,203427.0,203435.0,203451.0,203967.0,203968.00000000003,2024-10-01T09:29:08.408Z,203984.0,,,rope,ROPE,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_30_1,timeout,35.0,203968.00000000003,203967.0,203984.0,204001.0,204002.0,2024-10-01T09:29:08.442Z,204019.0,,,rope,ROPE,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_30_2,timeout,32.0,204002.0,204001.0,204019.0,204034.0,204034.0,2024-10-01T09:29:08.474Z,204051.0,,,rope,ROPE,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_30_3,timeout,34.0,204034.0,204034.0,204051.0,204067.0,204069.00000000003,2024-10-01T09:29:08.509Z,204085.0,,,rope,ROPE,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_30_4,response,1358.0,204069.00000000003,204067.0,204085.0,205425.0,205447.0,2024-10-01T09:29:09.887Z,205485.0,response_manmade,keypress(m),rope,ROPE,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_30,completion,1974.0,203427.0,203435.0,203451.0,205425.0,205447.0,2024-10-01T09:29:09.887Z,205485.0,,,rope,ROPE,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_31_0,timeout,533.0,205448.0,205468.0,205485.0,206001.0,206001.0,2024-10-01T09:29:10.441Z,206018.0,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
4531,mask1,canvas.Screen,12_1_0_31_1,timeout,34.0,206001.0,206001.0,206018.0,206034.0,206034.0,2024-10-01T09:29:10.474Z,206052.0,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
4531,prime,canvas.Screen,12_1_0_31_2,timeout,32.0,206034.0,206034.0,206052.0,206067.0,206069.00000000003,2024-10-01T09:29:10.509Z,206084.0,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
4531,mask2,canvas.Screen,12_1_0_31_3,timeout,34.0,206069.00000000003,206067.0,206084.0,206101.0,206101.0,2024-10-01T09:29:10.541Z,206118.0,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
4531,target,canvas.Screen,12_1_0_31_4,response,754.0000000000291,206101.0,206101.0,206118.0,206855.00000000003,206878.0,2024-10-01T09:29:11.317Z,206901.0,response_manmade,keypress(m),ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_31,completion,1370.000000000029,205447.0,205468.0,205485.0,206855.00000000003,206878.0,2024-10-01T09:29:11.318Z,206901.0,,,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,,
4531,fixation,canvas.Screen,12_1_0_32_0,timeout,533.0,206878.0,206884.0,206901.0,207417.0,207418.0,2024-10-01T09:29:11.858Z,207434.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4531,mask1,canvas.Screen,12_1_0_32_1,timeout,35.0,207418.0,207417.0,207434.0,207452.0,207454.0,2024-10-01T09:29:11.894Z,207469.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4531,prime,canvas.Screen,12_1_0_32_2,timeout,34.0,207454.0,207452.0,207469.0,207484.0,207488.0,2024-10-01T09:29:11.928Z,207503.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4531,mask2,canvas.Screen,12_1_0_32_3,timeout,31.0,207488.0,207484.0,207503.0,207517.0,207522.0,2024-10-01T09:29:11.962Z,207534.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4531,target,canvas.Screen,12_1_0_32_4,response,1227.0,207522.0,207517.0,207534.0,208744.0,208765.00000000003,2024-10-01T09:29:13.205Z,208801.0,response_natural,keypress(n),mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_32,completion,1843.0,206878.0,206884.0,206901.0,208744.0,208765.00000000003,2024-10-01T09:29:13.205Z,208801.0,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
4531,fixation,canvas.Screen,12_1_0_33_0,timeout,533.0,208765.00000000003,208785.0,208801.0,209318.0,209319.00000000003,2024-10-01T09:29:13.759Z,209334.0,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4531,mask1,canvas.Screen,12_1_0_33_1,timeout,34.0,209319.00000000003,209318.0,209334.0,209351.0,209351.0,2024-10-01T09:29:13.791Z,209368.0,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4531,prime,canvas.Screen,12_1_0_33_2,timeout,33.0,209351.0,209351.0,209368.0,209385.0,209387.0,2024-10-01T09:29:13.827Z,209401.0,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4531,mask2,canvas.Screen,12_1_0_33_3,timeout,34.0,209387.0,209385.0,209401.0,209418.0,209420.00000000003,2024-10-01T09:29:13.860Z,209435.0,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4531,target,canvas.Screen,12_1_0_33_4,response,812.0000000000291,209420.00000000003,209418.0,209435.0,210230.00000000003,210252.0,2024-10-01T09:29:14.692Z,210286.0,response_natural,keypress(n),spear,MOTH,Inc_Synth_Nat,short,incongruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_33,completion,1429.000000000029,208765.00000000003,208785.0,208801.0,210230.00000000003,210252.0,2024-10-01T09:29:14.692Z,210286.0,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4531,fixation,canvas.Screen,12_1_0_34_0,timeout,532.0,210252.0,210267.0,210286.0,210801.0,210802.0,2024-10-01T09:29:15.242Z,210818.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4531,mask1,canvas.Screen,12_1_0_34_1,timeout,33.0,210802.0,210801.0,210818.0,210835.0,210837.00000000003,2024-10-01T09:29:15.277Z,210851.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4531,prime,canvas.Screen,12_1_0_34_2,timeout,33.0,210837.00000000003,210835.0,210851.0,210868.0,210869.0,2024-10-01T09:29:15.309Z,210884.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4531,mask2,canvas.Screen,12_1_0_34_3,timeout,35.0,210870.0,210868.0,210884.0,210901.0,210904.0,2024-10-01T09:29:15.344Z,210919.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4531,target,canvas.Screen,12_1_0_34_4,response,707.0,210905.0,210901.0,210919.0,211608.0,211630.0,2024-10-01T09:29:16.070Z,211653.0,response_manmade,keypress(m),silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_34,completion,1322.0,210252.0,210267.0,210286.0,211608.0,211631.0,2024-10-01T09:29:16.070Z,211653.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
4531,fixation,canvas.Screen,12_1_0_35_0,timeout,531.0,211631.0,211634.0,211653.0,212169.0,212169.0,2024-10-01T09:29:16.609Z,212184.0,,,creek,CREEK,Con_Nat,short,congruent,n,,
4531,mask1,canvas.Screen,12_1_0_35_1,timeout,34.0,212171.0,212169.0,212184.0,212202.0,212202.0,2024-10-01T09:29:16.642Z,212218.0,,,creek,CREEK,Con_Nat,short,congruent,n,,
4531,prime,canvas.Screen,12_1_0_35_2,timeout,33.0,212202.0,212202.0,212218.0,212235.0,212236.00000000003,2024-10-01T09:29:16.676Z,212251.0,,,creek,CREEK,Con_Nat,short,congruent,n,,
4531,mask2,canvas.Screen,12_1_0_35_3,timeout,34.0,212236.00000000003,212235.0,212251.0,212267.0,212268.0,2024-10-01T09:29:16.708Z,212285.0,,,creek,CREEK,Con_Nat,short,congruent,n,,
4531,target,canvas.Screen,12_1_0_35_4,response,812.0,212268.0,212267.0,212285.0,213079.0,213101.0,2024-10-01T09:29:17.541Z,213134.0,response_natural,keypress(n),creek,CREEK,Con_Nat,short,congruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_35,completion,1426.0,211631.0,211634.0,211653.0,213079.0,213101.0,2024-10-01T09:29:17.541Z,213134.0,,,creek,CREEK,Con_Nat,short,congruent,n,,
4531,fixation,canvas.Screen,12_1_0_36_0,timeout,533.0,213101.0,213117.0,213134.0,213651.0,213652.00000000003,2024-10-01T09:29:18.092Z,213667.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
4531,mask1,canvas.Screen,12_1_0_36_1,timeout,34.0,213652.00000000003,213651.0,213667.0,213684.0,213686.0,2024-10-01T09:29:18.126Z,213701.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
4531,prime,canvas.Screen,12_1_0_36_2,timeout,33.0,213686.0,213684.0,213701.0,213718.0,213719.0,2024-10-01T09:29:18.159Z,213734.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
4531,mask2,canvas.Screen,12_1_0_36_3,timeout,34.0,213719.0,213718.0,213734.0,213752.0,213753.0,2024-10-01T09:29:18.193Z,213768.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
4531,target,canvas.Screen,12_1_0_36_4,response,1036.0,213753.0,213752.0,213768.0,214788.0,214813.00000000003,2024-10-01T09:29:19.253Z,214852.0,response_natural,keypress(n),arena,VINE,Inc_Synth_Nat,short,incongruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_36,completion,1654.0,213101.0,213117.0,213134.0,214788.0,214814.0,2024-10-01T09:29:19.254Z,214852.0,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
4531,fixation,canvas.Screen,12_1_0_37_0,timeout,533.0,214814.0,214835.0,214852.0,215368.0,215369.0,2024-10-01T09:29:19.809Z,215385.0,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
4531,mask1,canvas.Screen,12_1_0_37_1,timeout,33.0,215369.0,215368.0,215385.0,215401.0,215401.0,2024-10-01T09:29:19.841Z,215418.0,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
4531,prime,canvas.Screen,12_1_0_37_2,timeout,33.0,215401.0,215401.0,215418.0,215434.0,215435.0,2024-10-01T09:29:19.876Z,215451.0,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
4531,mask2,canvas.Screen,12_1_0_37_3,timeout,33.0,215436.0,215434.0,215451.0,215467.0,215468.00000000003,2024-10-01T09:29:19.908Z,215484.0,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
4531,target,canvas.Screen,12_1_0_37_4,response,924.0,215468.00000000003,215467.0,215484.0,216391.0,216414.00000000003,2024-10-01T09:29:20.854Z,216451.0,response_natural,keypress(n),grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_37,completion,1539.0,214814.0,214835.0,214852.0,216391.0,216414.00000000003,2024-10-01T09:29:20.854Z,216451.0,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
4531,fixation,canvas.Screen,12_1_0_38_0,timeout,534.0,216414.00000000003,216434.0,216451.0,216968.0,216968.00000000003,2024-10-01T09:29:21.408Z,216985.0,,,soil,SOIL,Con_Nat,short,congruent,n,,
4531,mask1,canvas.Screen,12_1_0_38_1,timeout,32.0,216968.00000000003,216968.0,216985.0,217001.0,217002.0,2024-10-01T09:29:21.442Z,217017.0,,,soil,SOIL,Con_Nat,short,congruent,n,,
4531,prime,canvas.Screen,12_1_0_38_2,timeout,34.0,217002.0,217001.0,217017.0,217035.0,217036.0,2024-10-01T09:29:21.476Z,217051.0,,,soil,SOIL,Con_Nat,short,congruent,n,,
4531,mask2,canvas.Screen,12_1_0_38_3,timeout,34.0,217036.0,217035.0,217051.0,217068.0,217070.0,2024-10-01T09:29:21.510Z,217085.0,,,soil,SOIL,Con_Nat,short,congruent,n,,
4531,target,canvas.Screen,12_1_0_38_4,response,745.0000000000291,217070.0,217068.0,217085.0,217813.00000000003,217834.0,2024-10-01T09:29:22.274Z,217869.0,response_natural,keypress(n),soil,SOIL,Con_Nat,short,congruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_38,completion,1362.000000000029,216414.00000000003,216434.0,216451.0,217813.00000000003,217834.0,2024-10-01T09:29:22.275Z,217869.0,,,soil,SOIL,Con_Nat,short,congruent,n,,
4531,fixation,canvas.Screen,12_1_0_39_0,timeout,532.0,217834.0,217851.0,217869.0,218385.0,218386.0,2024-10-01T09:29:22.826Z,218401.0,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
4531,mask1,canvas.Screen,12_1_0_39_1,timeout,34.0,218386.0,218385.0,218401.0,218417.0,218418.0,2024-10-01T09:29:22.858Z,218435.0,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
4531,prime,canvas.Screen,12_1_0_39_2,timeout,33.0,218418.0,218417.0,218435.0,218451.0,218453.0,2024-10-01T09:29:22.893Z,218468.0,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
4531,mask2,canvas.Screen,12_1_0_39_3,timeout,34.0,218453.0,218451.0,218468.0,218484.0,218484.0,2024-10-01T09:29:22.925Z,218502.0,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
4531,target,canvas.Screen,12_1_0_39_4,response,795.0,218485.0,218484.0,218502.0,219279.0,219301.00000000003,2024-10-01T09:29:23.741Z,219335.0,response_natural,keypress(n),berry,OTTER,Inc_Nat_Nat,short,incongruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_39,completion,1410.0,217834.0,217851.0,217869.0,219279.0,219301.00000000003,2024-10-01T09:29:23.741Z,219335.0,,,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,,
4531,fixation,canvas.Screen,12_1_0_40_0,timeout,533.0,219301.00000000003,219317.0,219335.0,219851.0,219852.0,2024-10-01T09:29:24.292Z,219868.0,,,coat,COAT,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_40_1,timeout,33.0,219852.0,219851.0,219868.0,219885.0,219887.0,2024-10-01T09:29:24.327Z,219901.0,,,coat,COAT,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_40_2,timeout,33.0,219887.0,219885.0,219901.0,219917.0,219917.0,2024-10-01T09:29:24.358Z,219934.0,,,coat,COAT,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_40_3,timeout,33.0,219918.0,219917.0,219934.0,219951.0,219952.0,2024-10-01T09:29:24.392Z,219967.0,,,coat,COAT,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_40_4,response,643.0,219952.0,219951.0,219967.0,220594.0,220616.0,2024-10-01T09:29:25.056Z,220650.0,response_manmade,keypress(m),coat,COAT,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_40,completion,1259.0,219301.00000000003,219317.0,219335.0,220594.0,220616.0,2024-10-01T09:29:25.056Z,220650.0,,,coat,COAT,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_41_0,timeout,535.0,220616.0,220635.0,220650.0,221168.0,221168.0,2024-10-01T09:29:25.608Z,221185.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4531,mask1,canvas.Screen,12_1_0_41_1,timeout,36.0,221168.0,221168.0,221185.0,221201.0,221202.0,2024-10-01T09:29:25.642Z,221221.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4531,prime,canvas.Screen,12_1_0_41_2,timeout,46.0,221202.0,221201.0,221221.0,221250.0,221251.0,2024-10-01T09:29:25.691Z,221267.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4531,mask2,canvas.Screen,12_1_0_41_3,timeout,34.0,221251.0,221250.0,221267.0,221285.0,221285.0,2024-10-01T09:29:25.725Z,221301.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4531,target,canvas.Screen,12_1_0_41_4,response,726.0,221285.0,221285.0,221301.0,222011.0,222033.00000000003,2024-10-01T09:29:26.473Z,222067.0,response_manmade,keypress(m),wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_41,completion,1361.0,220616.0,220635.0,220650.0,222011.0,222033.00000000003,2024-10-01T09:29:26.473Z,222067.0,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4531,fixation,canvas.Screen,12_1_0_42_0,timeout,533.0,222033.00000000003,222051.0,222067.0,222585.0,222586.0,2024-10-01T09:29:27.026Z,222600.0,,,toast,TOAST,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_42_1,timeout,35.0,222586.0,222585.0,222600.0,222617.0,222619.0,2024-10-01T09:29:27.059Z,222635.0,,,toast,TOAST,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_42_2,timeout,33.0,222619.0,222617.0,222635.0,222652.0,222652.00000000003,2024-10-01T09:29:27.092Z,222668.0,,,toast,TOAST,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_42_3,timeout,33.0,222652.00000000003,222652.0,222668.0,222684.0,222686.0,2024-10-01T09:29:27.126Z,222701.0,,,toast,TOAST,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_42_4,response,650.0,222686.0,222684.0,222701.0,223334.0,223356.0,2024-10-01T09:29:27.796Z,223385.0,response_manmade,keypress(m),toast,TOAST,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_42,completion,1267.0,222033.00000000003,222051.0,222067.0,223334.0,223356.0,2024-10-01T09:29:27.796Z,223385.0,,,toast,TOAST,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_43_0,timeout,532.0,223356.0,223368.0,223385.0,223902.0,223902.00000000003,2024-10-01T09:29:28.342Z,223917.0,,,paint,PAINT,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_43_1,timeout,34.0,223902.00000000003,223902.0,223917.0,223935.0,223935.0,2024-10-01T09:29:28.376Z,223951.0,,,paint,PAINT,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_43_2,timeout,33.0,223936.0,223935.0,223951.0,223967.0,223968.00000000003,2024-10-01T09:29:28.409Z,223984.0,,,paint,PAINT,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_43_3,timeout,33.0,223969.0,223967.0,223984.0,224001.0,224002.0,2024-10-01T09:29:28.442Z,224017.0,,,paint,PAINT,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_43_4,response,862.0,224002.0,224001.0,224017.0,224863.0,224886.0,2024-10-01T09:29:29.326Z,224917.0,response_manmade,keypress(m),paint,PAINT,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_43,completion,1478.0,223356.0,223368.0,223385.0,224863.0,224887.0,2024-10-01T09:29:29.327Z,224917.0,,,paint,PAINT,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_44_0,timeout,534.0,224887.0,224901.0,224917.0,225435.0,225435.0,2024-10-01T09:29:29.876Z,225451.0,,,tank,TANK,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_44_1,timeout,33.0,225436.0,225435.0,225451.0,225468.0,225470.0,2024-10-01T09:29:29.910Z,225484.0,,,tank,TANK,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_44_2,timeout,34.0,225471.0,225468.0,225484.0,225501.0,225502.0,2024-10-01T09:29:29.943Z,225518.0,,,tank,TANK,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_44_3,timeout,33.0,225503.0,225501.0,225518.0,225534.0,225536.0,2024-10-01T09:29:29.976Z,225551.0,,,tank,TANK,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_44_4,response,879.0,225536.0,225534.0,225551.0,226413.0,226435.0,2024-10-01T09:29:30.876Z,226468.0,response_manmade,keypress(m),tank,TANK,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_44,completion,1496.0,224887.0,224901.0,224917.0,226413.0,226435.0,2024-10-01T09:29:30.876Z,226468.0,,,tank,TANK,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_45_0,timeout,533.0,226435.0,226452.0,226468.0,226984.0,226985.0,2024-10-01T09:29:31.425Z,227001.0,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
4531,mask1,canvas.Screen,12_1_0_45_1,timeout,33.0,226985.0,226984.0,227001.0,227017.0,227018.0,2024-10-01T09:29:31.458Z,227034.0,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
4531,prime,canvas.Screen,12_1_0_45_2,timeout,33.0,227018.0,227017.0,227034.0,227051.0,227053.0,2024-10-01T09:29:31.493Z,227067.0,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
4531,mask2,canvas.Screen,12_1_0_45_3,timeout,34.0,227053.0,227051.0,227067.0,227084.0,227085.0,2024-10-01T09:29:31.525Z,227101.0,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
4531,target,canvas.Screen,12_1_0_45_4,response,937.0000000000291,227085.0,227084.0,227101.0,228021.00000000003,228043.0,2024-10-01T09:29:32.483Z,228067.0,response_manmade,keypress(m),leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_45,completion,1553.000000000029,226435.0,226452.0,226468.0,228021.00000000003,228043.0,2024-10-01T09:29:32.483Z,228067.0,,,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,,
4531,fixation,canvas.Screen,12_1_0_46_0,timeout,535.0,228043.0,228051.0,228067.0,228584.0,228585.0,2024-10-01T09:29:33.025Z,228602.0,,,doll,DOLL,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_46_1,timeout,33.0,228585.0,228584.0,228602.0,228618.0,228620.0,2024-10-01T09:29:33.060Z,228635.0,,,doll,DOLL,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_46_2,timeout,33.0,228620.0,228618.0,228635.0,228652.0,228652.00000000003,2024-10-01T09:29:33.092Z,228668.0,,,doll,DOLL,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_46_3,timeout,33.0,228652.00000000003,228652.0,228668.0,228685.0,228686.0,2024-10-01T09:29:33.127Z,228701.0,,,doll,DOLL,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_46_4,response,784.0,228686.0,228685.0,228701.0,229469.0,229492.00000000003,2024-10-01T09:29:33.932Z,229517.0,response_manmade,keypress(m),doll,DOLL,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_46,completion,1402.0,228043.0,228051.0,228067.0,229469.0,229492.00000000003,2024-10-01T09:29:33.933Z,229517.0,,,doll,DOLL,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_47_0,timeout,533.0,229492.00000000003,229501.0,229517.0,230035.0,230035.0,2024-10-01T09:29:34.476Z,230050.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
4531,mask1,canvas.Screen,12_1_0_47_1,timeout,34.0,230035.0,230035.0,230050.0,230068.0,230068.0,2024-10-01T09:29:34.508Z,230084.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
4531,prime,canvas.Screen,12_1_0_47_2,timeout,34.0,230068.0,230068.0,230084.0,230100.0,230103.0,2024-10-01T09:29:34.544Z,230118.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
4531,mask2,canvas.Screen,12_1_0_47_3,timeout,33.0,230104.0,230100.0,230118.0,230135.0,230137.0,2024-10-01T09:29:34.577Z,230151.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
4531,target,canvas.Screen,12_1_0_47_4,response,726.0000000000291,230137.0,230135.0,230151.0,230861.00000000003,230883.0,2024-10-01T09:29:35.324Z,230917.0,response_manmade,keypress(m),drug,DRUG,Con_Synth,short,congruent,m,m,False
4531,Trial Sequence,flow.Sequence,12_1_0_47,completion,1344.000000000029,229492.00000000003,229501.0,229517.0,230861.00000000003,230884.0,2024-10-01T09:29:35.324Z,230917.0,,,drug,DRUG,Con_Synth,short,congruent,m,,
4531,fixation,canvas.Screen,12_1_0_48_0,timeout,533.0,230884.0,230901.0,230917.0,231434.0,231434.0,2024-10-01T09:29:35.875Z,231450.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4531,mask1,canvas.Screen,12_1_0_48_1,timeout,35.0,231434.0,231434.0,231450.0,231467.0,231468.00000000003,2024-10-01T09:29:35.909Z,231485.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4531,prime,canvas.Screen,12_1_0_48_2,timeout,33.0,231469.0,231467.0,231485.0,231502.0,231502.0,2024-10-01T09:29:35.943Z,231518.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4531,mask2,canvas.Screen,12_1_0_48_3,timeout,32.0,231502.0,231502.0,231518.0,231534.0,231537.0,2024-10-01T09:29:35.977Z,231550.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4531,target,canvas.Screen,12_1_0_48_4,response,984.0,231537.0,231534.0,231550.0,232518.0,232540.0,2024-10-01T09:29:36.980Z,232567.0,response_manmade,keypress(m),lime,GULLY,Inc_Nat_Nat,short,incongruent,n,n,False
4531,Trial Sequence,flow.Sequence,12_1_0_48,completion,1601.0,230884.0,230901.0,230917.0,232518.0,232540.0,2024-10-01T09:29:36.980Z,232567.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4531,fixation,canvas.Screen,12_1_0_49_0,timeout,534.0,232540.0,232552.0,232567.0,233084.0,233084.0,2024-10-01T09:29:37.525Z,233101.0,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4531,mask1,canvas.Screen,12_1_0_49_1,timeout,34.0,233084.0,233084.0,233101.0,233118.0,233119.0,2024-10-01T09:29:37.559Z,233135.0,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
4531,prime,canvas.Screen,12_1_0_49_2,timeout,32.0,233119.0,233118.0,233135.0,233150.0,233152.00000000003,2024-10-01T09:29:37.592Z,233167.0,,,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,,
